business_id,name,latitude,longitude,business_stars,review_count,is_open
VIhjvLE8D47hXH1qUIv7QQ,Speakeasy Bar & Grill,30.035848,-90.238817,3.0,8,1
nKFdVCgkJsQWq0OuFrYWcA,Lees Hamburgers,30.0017594,-90.1323839,3.0,6,0
136sAyExGKfFc5T0JqO7Dw,Olive Branch Cafe,29.9772733,-90.0926882,3.5,6,0
9X3iSa3_70iCrSzKCKrAdw,Chang Bistro,27.9860897,-82.8267141,3.0,5,0
W-8WTyb13DJNfhQf31awPQ,Red Brick Pizza,28.0157081,-82.6162476,3.0,6,0
YtmuZuKbZUZc0zbEUGxpWA,Auntie Anne's,30.0064705073,-90.1579638361,2.5,6,1
Eip--4bnUKCRSk7Cmd4JPg,Egg Roll King,39.6495771,-86.1213248,3.0,32,1
69vVnH6T6-uwcJK4bxfV7Q,McDonald's,36.1733504397,-86.5138994157,1.5,13,1
E7T0IpVpZ1Wu-oVplab_Mg,Sushi Moto,53.5344219,-113.6280301,3.5,6,0
CYTKbtXZmkjwb4peXJ5SsA,Colors Food & Spirits,32.2362526,-110.8795764,3.5,14,0
ugjpM2CqWIZDAHfWxNbBBw,Wild Wings,39.9589001,-75.0653442,2.5,12,1
6Du6FWhHUnAAYoRQAkYwNA,Papa Murphy's,43.5799915124,-116.3933552255,3.0,10,1
sW6AmF-EUVRoOCtd5FJyCg,McDonald's,43.6046541998,-116.288703382,2.0,10,1
1KE4rqHRfrOP7-cY-0afLw,Covello's Pizza,40.2156371,-74.7615261,4.0,19,1
EbUHcdCkaIDRUh-rgDerbw,McDonald's,39.6946777341,-86.2702024437,1.5,13,1
I2G7vFyFC8ihKbTPc4BClg,Asian Wok,40.0695801,-75.4441911,2.0,24,0
fL9yxemdu0Xm584IHQcmGw,Cacia's Bakery of Audubon,39.887165,-75.059618,3.5,18,1
LOaaDZ9NZnGlz0OCbNQE6Q,Siam Lotus,39.961891,-75.154075,4.0,10,0
3v00mtItiEWSOI1KfJnsCQ,Little Caesars Pizza,28.4601574,-82.5438186,2.0,15,1
-ilTnXu41RrxQITuolQhmQ,Starbucks,39.9552445,-75.188658,2.0,10,0
s8P133LRpPSuypuVCwUzEA,The Crab Shack 2,40.0302047,-75.1179143,3.5,20,1
p9d2OHIO3ls4QSplAE_-8w,London's Wing House,38.749156,-90.282558,2.0,12,1
NrielomvB_BoSKTkBguc6g,Nana Mama's,38.66712,-90.44253,3.5,15,0
tTbYIQk08cO-uyXmYIdVOg,Patriot Brew Cafe,28.0699706522,-82.3573160901,5.0,5,1
LpxysM0CVOceYqjUsY6Y4A,Kalamata's Belmont,36.1328024313,-86.7963596313,3.5,10,0
waV7CZw241FjHzOFKh2Juw,Chick-fil-A,40.0543512,-75.663436,3.5,31,1
T7bzsZKJdvLWB4qPZ9Cw6g,Julios Latin Grill,27.938251,-82.300928,4.5,5,0
HgkTfM2bA6ldlfEPXu3r9Q,Lenny's Sub Shop,38.6713462,-90.4317383,3.5,8,0
mfMb53r8mEtLtoqSOkDxXg,New Golden House,40.0377555,-75.1761754,3.5,7,1
3LYlSKcml4fb4bmwztEN6g,The Twisted Fork Diner,53.5181978,-113.5199431,2.5,7,0
xXP7Yx87ATe6T_AGmZ4_lQ,Sub Station II,35.9720058,-86.5100964,4.0,17,1
gdH0yhCQaHjBQ6vd0rYiSA,Krispy Krunchy Chicken,39.9181629,-75.1789552,3.0,5,1
8-pK-at74GAl-dKlAjsh1g,La Creperie,40.1337631,-75.5186651,1.5,5,0
nHHOQf2pjLT5jUvkG-4DHw,Wendy's,39.7278014,-75.6494707,2.0,12,1
YXkqTOzCciSvl0J-PkkZyw,Extreme Pita,32.286118,-110.975628,5.0,5,0
BEjrdO987753vuC2_-JDVw,Roly Poly,29.9503038,-90.0713499,3.0,10,1
oY_tXMnghvs6XGL6wHZAAA,King of Steaks,39.817642,-75.192137,4.5,6,0
qM2-52QEchnSC1HwvsXfkg,Rita Ranch Market,32.102409188,-110.8006633892,3.5,11,1
V6Jo2wrI3cEDi6zZ4-gK3Q,Buds Broiler,29.9447092,-89.9630992,2.5,10,0
U340rU15gYj8J9bs0hB0Hw,Jason's Deli,36.1713166,-86.5066424,3.5,17,1
zwTeKW4iQgjBklEi-kaKpQ,Chicago Style Italian Beef,36.0601436,-86.7165159,3.5,10,0
dqERP7fUSqbSdeM2llR4rg,Penn Station,39.8563046,-86.2416134,2.5,23,1
7tnOEAvPYk2C5M41GEy8PA,Wawa,39.921033,-75.298968,3.0,8,0
fDZ0K02rYnbDht2STz2GCQ,Firehouse Subs,29.9208349,-90.012189,4.5,15,1
yIo459QOqyvzkkLHWdg5Vw,Churroman,28.026971,-82.559816,4.0,20,1
TVv-Rijul-b1GoIZ_zq-7Q,Pascal's Artisan Bistro & Gourmet Coffee,27.9264925,-82.4529914,4.5,62,0
TFzzi8KZMVc1w9MwD43o5Q,Penn Station,39.8560251,-86.414491,2.5,11,1
lLFv8caNBqZ_UmtvVGMBrQ,The Blue Anchor,39.941663724,-75.141329895,3.0,6,1
qA3ZSY2HD-mpPdAlSXGVwA,JP's Deli & Catering,38.528014,-90.313822,4.5,7,0
lBmrBQlxJ0gkD3QKtUEVBA,Student Union Cafe,38.5401388581,-89.8713729903,3.5,5,0
XedpuFdd2llxJUF9sBTU2Q,Mark Pi's China Gate,39.9121303,-86.1352699,4.0,6,0
gylSP8jwNf9EQL6Qi3-dNw,KFC,30.0011591145,-90.2413656558,2.0,15,1
qq0A_V6VDrrNv3ysThskig,ShopRite of Brooklawn,39.8783009947,-75.110850116,2.0,19,1
ltDKILnZ0VAq0FLa0fp3_g,¡Juice!,39.944788,-75.180031,4.0,9,0
0dIlxPUw9JXFwVbabWxRvQ,Hong Kong Bakery,53.5513626,-113.4890435,3.5,11,1
ma22PNe1QrOW5Xey7W2VNg,Temptations Banquet Facility,40.0309609,-75.1796304,2.0,11,0
K02hzlW5E9JvAGqppWpOew,Lucky's Pizza,28.0318669973,-82.4165207148,1.0,10,0
MqHiYxmG6Y7LDXhjHP3H4A,Subway,39.8306157283,-86.0375441647,2.5,8,1
49v1EM5ao88mJ-d79dwPVQ,Gennaro's II - Chicago Style Pizza & Grill,40.2063961,-75.4885332,4.0,34,1
8BRYRyErfJfPkIa8C38YfQ,DOC Haus,38.570466,-90.2735395,3.0,5,1
jvHMq4TtoB0hUGFk8YmZkg,Tim Hortons,53.5893383,-113.4190691,3.0,6,1
-k0SQn1uQVn0FN61uXYMsw,Alba Pizza Of Philadelphia,40.0420208,-75.1803247,2.5,9,1
Up-2lnGwzqJr9pKcXbssZQ,Cecil Whittaker's Pizzeria,38.673827,-90.355341,3.5,5,0
smhunYEIv0HjziHb7VSa7Q,McDonald's,40.184927,-75.451165,2.0,14,1
Bmoc9P_qcjuPvVzwOWIXJg,King of Pizza,40.0084534,-75.1503539,4.5,28,1
FrXCK-imjV3EpfNo9Lg4bA,Burger King,35.9372617179,-86.5290767832,1.5,6,1
9z5-4FkA8Vzx1VYkov7G2A,Takka A's Grill & Pizza,40.0468447,-75.1255384,1.5,6,1
p1jcbRzdFME-3gM27eLtag,Soul Food Street Kitchen,28.0110316,-82.4730962,4.5,30,0
714-8hvMsSGFKbhV-wTcog,Butler's Boardroom,38.6153518,-90.2073954,4.5,6,0
UKBnsiMoWXyafTvbo5VimQ,Cafe Europa,40.3588747,-74.9759722,2.0,5,0
nkw6BhHRlJc2jhDSJy9dtA,Hot Spot Cafe,43.6351576105,-116.356062147,4.0,64,0
hwA_JhUpeVAbIlYLZDoXSA,Tacos Y Mariscos Lopez,36.251646,-86.717476,4.0,19,1
jpRu1GmpXIPn5y75BO56nA,Babas Donair,53.6277192,-113.5079035,3.0,5,1
rcXGrE-U7b9MjOJiYZ9SBw,The Russian Tea Room,53.541101,-113.497873,3.0,21,1
cxbqRlc1d-sN1rrU_dmekQ,Bourbon & Brews,39.8207184276,-75.2351476786,3.5,25,1
uXZvd-WwUDBdFeF_dO_2AA,Tatsu Sushi,32.3372159,-110.9773527,4.5,6,0
kaC8SY5tUizqrTXrB8VNdg,Whitemarsh Valley Inn,40.0894959,-75.257142,3.0,27,0
xAFm9garGTlVwegJPStZjQ,White Castle,38.5271278,-90.0351142,2.5,12,1
RXEucNiffoWAhPeRWgTyvw,Sworl Handcrafted Rolled Ice Cream,40.2290523,-74.9368837,3.0,14,0
EjctrXdmtG4kcBEEnuY4Tw,Pizza King,39.6210602431,-86.1597888822,3.0,15,1
Ih-mZYBB_8fzsj6QqvArTw,Dairy Queen Grill & Chill,39.774853,-85.970501,4.0,18,1
6tJ770dxGifTeUlZHy25pA,Las 3 Marias,38.598743,-89.8081459,3.5,5,0
bbcQyfYSAD5B-0FcDhEKmg,The Wedge,38.563995,-90.246276,3.0,8,0
NYjJ9KZM4xxcYtDpjkTSkg,Bennigan's,27.9434563,-82.4475968,2.5,10,0
19M-U99uz7UDnJWhgET7TQ,Boardwalk,53.4703807797,-113.4926612487,4.0,20,1
5Wwjgmj-2f6CFq1nPMvfSg,Westshore Pizza,28.1446392,-82.2827377,4.0,5,0
Gt1eicUCjgpq6YHpIN50pg,El Campestre,39.8570724,-86.3892223,4.5,6,0
9et7QjF10EXw_IBz3jv-ww,RAW at the Piazza,39.9663242,-75.1389061,3.5,8,0
yWz0fvBbxCCqMZy5-0OKVg,Hungry Howie's Pizza & Subs,28.026677,-82.4854565,3.0,9,1
dN_WiS41laKnG7MeVVOiBw,Jimmy John's,38.9191881265,-90.1660341,1.5,7,1
uBrH90kIjda5PeU7JvFKoQ,Violas Pizzaria,39.8471859,-75.063339,3.0,5,0
ZamMI0MqxBpobkTq2KiNRQ,Hardee's,39.7886846,-86.1605284177,2.5,7,1
FBAyEOkavURDtMxnKBk8AQ,Star's Bar and Grill,28.0191528027,-82.7747619152,3.0,6,0
cyqCxrR-KDTMQUmGW91S2w,Rockin Gators Bar & Grill,38.552319,-90.322959,3.0,5,0
xM6ol795uOBMjt283e7ksQ,Taquria Mi Costa,39.7675434,-86.1866386,4.5,29,1
q3R7928hnPd-kYok74eijg,Burger King,39.8896344977,-75.0178255141,1.5,19,1
qrQnfbrTdB6BoweyL0srsw,Barone's Italian Water Ice And Ice Cream,39.9468940853,-75.3022779584,4.5,10,1
r8SfDzNrQFTOIU2D9UmOqQ,ShopRite of Mullica Hill,39.724236,-75.219094,2.5,31,1
hPGUmYikkMpTW9EJNEfVoA,Cosmo's Espresso Coffee & Tea,32.221917,-110.868953,4.5,7,0
PXlZrZtysVnY3IjWbNUCTA,West Broad Street Luncheonette,40.0012,-75.0271,3.5,8,0
F2Um35uLYEx-HnHEyYKxAw,Citizen,36.1559565,-86.7867983,4.0,5,0
Ztmi4cGfH4yS162dqYlhzg,China Garden,40.0382011,-74.958756,3.5,7,1
y1dRYbYp0ah3HHJxsZ49bw,Taqueria Hernandez,27.9380670244,-82.1702230437,4.0,5,1
69gF3eSV2UB_gemD6kcUNw,America's Country Store at the Circle P Ranch,36.2020643259,-86.5283802294,3.0,10,0
XGkFv_oFBVlEHGUcleCZdg,Fit Cafe,27.9619055,-82.745453,3.5,7,0
YsFHXdsaBFC9uqC7enhxqA,WilliB's Sandwich Saloon,43.6149256,-116.1990802,4.0,11,0
hOIKRzi-BQK4HRo2pl9bFg,Arby's,39.9776578,-86.003028,3.0,11,1
gmzVGe0Kp5PaTcNODFvHeg,Big Jake's Bar-B-Q,32.218248,-111.130304,2.0,6,1
LoxaLZyS7WfY0l2odvwfFQ,Mr Sub,53.6000762,-113.5502086,3.5,5,1
fyTVBPr_SrEU4kkqXcKq9w,Domino's Pizza,38.7927348,-90.2692301,1.5,7,1
4OxrTuQqlqSptzDF5aJuSA,Subway,28.461086039,-82.5381119,3.0,5,1
QMNBmJoVzMmtVNHYPxT6zw,Hungry Howie's Pizza,39.6943179,-86.0627777,2.5,12,0
SFk8o9zMiC_9Sj-Evkg_dg,Marcos Pizza,28.271023,-82.478962,3.0,16,1
0NRwZH7Af-Bkp2VCoKRiKw,Saucy's Smokehouse,39.498837,-119.8007375,3.0,13,0
Jaq2vRuI9AS3b91S2-ZSxA,Szechuan Village,53.570738,-113.462907,2.0,10,1
9dTadxqN5hvIVwnhpxlrDA,Nirvana Cafe & Juice Bar,27.8021337,-82.8017052,4.0,6,0
Bc22Jvy-wL-nqZUGnRSlhQ,Sbarro,27.9472253,-82.5276699,3.5,6,0
-b6YqNf1yR1ZJbDCsygrxQ,Wendy's,39.9791553507,-75.1580804849,1.5,16,1
L3kNChslTDjT6HTsaa-6BQ,Bartolino's Restaurant,38.6123694,-90.2873135,3.5,5,0
o4K-itqhDOHVZuxk157amg,Katipo Creative,39.3831391,-119.6499162,5.0,5,0
8IL6kx8Upkm6GQ3X7TpyBQ,Scotty's Pizzeria,28.3113828,-82.6988686,3.5,29,1
cF2oU5YNJoQxekznpBY1bQ,Dairy Queen,32.425166,-111.046127,3.0,15,1
k8qejGcTA2cSQhuFcJH7WA,MickeyRay's,43.5822483476,-116.1742830276,3.0,7,0
wUJqfAtMvxG2m2oKeGXRGg,Wawa,39.796187,-75.039706,4.0,10,1
afkVsyaop-ojmY6d75V9pQ,No-1 China,39.9794563,-75.2688406,2.0,7,1
IK71VxLnP-cvKpgE4u-GlQ,Five Guys,38.5039837825,-90.4448360503,2.5,10,1
xe3aLVrnZz_mKv7_6r_Ozg,Cartozzo's Bakery,29.999473,-90.271211,2.0,11,1
NxB8M1wnJQ5xoXDiUgqmIg,Burger King,40.0246776,-75.1486949,1.0,5,1
oZuwJ73TOT2hsKXozAvckA,Subway,39.9119927,-75.0530614,2.0,5,0
VfM989tz82RSJ3E8uZUgAQ,Bungalow Bistro,27.9941812,-82.4592915,3.0,6,0
EcIutPxzAKh4dBPh_vsgrA,Philadelphia Juice Bar,39.9513713,-75.1700434,4.5,7,0
w54Lw6fQqJ-WKmTkizL2FQ,Turkish Kabob House,39.9412037996,-75.1493440423,3.0,5,0
h0RNhvAKLLaHHOjoMct9ag,Chicken on the Way,53.619771,-113.610363,3.0,6,0
XL6QP6N3vv7ZzV9MnM-dFw,Arisu,40.1613517,-75.2808875,2.0,6,0
0wURO6m9nmBXXBpuqmlobA,Dairy Queen,53.5402325,-113.4265355,2.0,12,1
vnB_NyVjpp705jDEypH2vA,Subway,38.7776176203,-89.9521944367,2.0,6,1
lZQQevP0LCYMfm34e0xSsw,St. Louis Taco & Grill,38.6278342273,-90.2073190185,3.0,5,0
vBg3hGXN7kQA7vA-DwnHiA,Philly Pretzel Factory,40.049162019,-75.6636444786,3.5,5,1
gcQSAQIx-KQOdf5E8HF6Lw,Dunkin',39.8248731,-75.7760781,1.5,11,1
x5Ty8tDTcwBLDS9dT_aQ2A,Franco's,53.502015,-113.626222,3.5,13,1
h-xgk0e_WisVzWLUudKgDg,Crawfish & Pho,39.941514,-75.005939,4.0,29,1
Q6ouzmmol_ae9C_J6VflzA,Meredith's Catering,40.0444722,-75.4474825,3.0,5,0
52uM8Yx1DO3o8-w0kYDaGw,Black Rose Caffe,32.2443529,-110.97109,3.5,5,0
iqeI_TWLvK3JabtPTZOkPw,A² The GFCF Cafe & Restaurant,38.6323204,-90.1994053,5.0,7,0
E63ytQnuRfa3GgIQI_UoWg,Bella Pizza,27.8943027952,-82.2680239007,3.5,22,0
tPSA-dvionisI6hEC8J2KQ,Andy's Deli,39.9961972,-75.0901557,3.5,9,0
MnF2lizvn6SKnyR4gZstog,Pizza Hut,27.853572,-82.211291,3.0,9,1
A-OAwuJTDJRgQPVbIYZAFw,Little Caesars Pizza,39.6655699,-86.1807016,1.5,11,1
IGd9bcYkZ-39QIjd0HrX5A,Bud's Blazin' BBQ,53.5814032,-113.5801277,2.0,17,0
lZoyZt1bTPW2CQbyWtrjxw,Captain D's,36.0733195873,-86.9233225286,1.0,7,1
hIkPN0IOhDRNiWT7Yr7LYA,Vegas Donair and Poutine,53.6223716,-113.4905534,2.0,7,0
UdpHlBBadpQih1-Cbc9D7w,Noi's Thai Restaurant & Bakery,35.917444,-86.882009,4.5,6,0
-Q5QwYaQmg_AQ6N6yUk4Pg,Del Lobo Mexican Grille,39.5441328041,-119.8158970962,2.5,5,1
qBHwXD1OiUnI9q7HaBOPHQ,La Fondita Express,36.1072369628,-86.7429914506,4.5,7,1
mzTkvRgoKkXxb3HBFQNSMQ,Upstares At Varalli,39.9481142,-75.1637236,2.0,8,0
wJAzMFdnvEAOAxQks4jwuA,Bravo's Pizza,40.0244906,-75.0465009,4.5,7,1
hA0h72kDWsguR01u00YUgQ,Subway Restaurants,28.0611991,-82.7095926,3.5,6,0
n5Ie2KXhveGXdvbkhhpgfA,Artichoke Pizza & Pita,39.4930945714,-119.7903273233,4.0,12,0
6En-7caNyWy-toyDXmVQwg,Domino's Pizza,29.857817999999998,-90.1022614,1.5,9,1
7Joti_Lb2o_P8Cianem-fw,Bread of Life Community Deli,43.604344,-116.412994,4.0,5,0
MUHjMvqjM-84Sluv1W5-gQ,Little Caesars Pizza,28.0313913,-82.3938571,2.5,8,1
FsWEzgnPsARCH0qmKkWLNQ,Wawa,40.0547654,-75.0042035,2.0,7,1
qAorN7Ms8ccuMJh16NeBHg,Karma - The Indian Bistro,53.5370819,-113.5022899,3.5,8,0
tEoius1PsNHcDBE3g8f6uQ,Taki Japanese Steakhouse,39.9074506,-86.0962856,4.5,9,0
NN_g-DR6NfhUWSiwmVd6Ow,Taco Bell,28.23469,-82.35007,2.0,24,1
VI56AezllQnzHs3FToeY2g,Kumars Restaurant,38.8615961,-90.0984399,4.5,6,0
NFB1Q0zyy6LS9eraHp-N5A,Subway,32.2871623301,-110.9657429433,2.0,11,1
tqCDj8b0lcRfhLMP9iZ3FA,Pho Now,39.997461,-75.742569,4.0,107,1
CPEpeyhiD21wmKXhL-o1gQ,Mariscos Chihuahua,32.1766603,-110.967941,3.0,16,1
Z_hCR1_H5QxMjlVGK3yqNw,Panzarotti Tarantini Pizzeria,39.9413937,-75.08524,4.0,18,1
KsRzKjheTLSUk1ULybbOIw,Krystal,36.04592,-86.712783,2.0,15,0
WsXilzHbcR9fUoNjTZhUXA,Subway,36.1066484948,-86.9227812712,4.0,5,1
uLIhT2MaXhdvRGFywQIITg,Pizza Hut,38.4662001364,-90.3039498479,2.0,8,1
VUDqSEKHYRNZnAQ6eVXykQ,Dairy Queen,39.7602228168,-86.1011204,3.5,5,1
rGQ-LQn6mC2EhNccXAVqdg,Maximilian's Restaurant,28.3311722,-82.6732642,3.5,6,0
mUakb7OfnYsvKMykl9qxRw,Burger King,39.5620007062,-86.1581776071,3.0,8,1
hvsEJzx_c1jVYw_YDawAZg,Pizza King,39.9962003,-86.3457855,3.5,10,1
kDP2Xy3XYohj7Kc-9TQsLQ,Yokohama Asian Express,32.1334991,-110.979048,2.5,5,1
C73iFAmwEntIONkbd5fOuA,Dunkin',40.0311843,-75.0547035,3.5,8,1
TS-NZ7L-hQtmcGDG79P2cw,McDonald's,30.0200804851,-90.2506002952,2.0,10,1
xLgVWOSAeT19zKb9Xo60KQ,George's Corner,39.9528641354,-75.1779057312,5.0,6,0
Pdl0Bdjo96XEWJqZ8-LRNw,Crown Chicken and Grill,40.0612109,-75.0837685,3.0,6,1
LQAYj1goAVMuoy2-JU1vCw,Carmelo's Pizza,40.3321892,-75.636061,3.5,12,1
VuwdO6WLOS-M1WPAr3-Hww,Long John Silver's,39.8288249,-86.0435096,2.5,10,1
YKFc7TQQOd90KNHcQ7bZhA,Kelly's Cajun Grill,32.2198444,-110.8655177,2.0,13,0
NZn0q4SCuznNN1dMvqJliA,Schnucks - Fairview Heights,38.594112,-89.9762487,2.5,7,1
mSAWGCxlWICBp9IvfiZIrA,D'Javs Burger,39.4953235232,-119.797664769,5.0,5,0
t2XZviOgDWDp4PNaqMgpqg,Subway,39.9725184,-86.0098449,2.5,5,0
H8hpcfFAMBAs4MSgYl_AZg,Randazzo's Restaurant & Pizzeria,40.265143,-75.224935,3.0,10,0
kzciod0GIetB9GPdV9nDvw,Quiznos,36.1559008,-86.7736471,3.5,10,1
AEkA_eqYpelsd9sJ7WUpzg,Church's Chicken,29.894184,-90.1249135,2.0,6,1
sYy46-uD2eB4OjPQ8YYBYQ,Marco's Pizza,35.96484,-86.883773,4.5,11,1
zHr8e1S7ai1p0aYyT1XMgQ,Seafood Haven,40.0199579952,-74.8940990322,4.0,11,1
LstEK47rU1CBTlTmUm0XkQ,China Gourmet,40.0442874,-75.0877403,3.5,6,0
rZXgpm_48-Dd4S50X266Zg,Babalouie BBQ,40.3095417646,-75.1297987416,5.0,6,1
UlPrFIsS08II5RUEVaOezg,Eastside Tavern,43.580131,-116.1754308,3.5,14,1
SK25i0aaYLsr1O6nByTYKQ,Popeyes Louisiana Kitchen,29.9644536,-90.1904969,1.5,19,1
__qZrCESIQTMEtXTIhcXsw,Bo'diddly's Pub & Grill,53.454957,-113.43092,3.0,8,0
LRhONqwTJivxeC74p66uMw,Uncle's Seafood,40.0139965,-75.1585169,4.0,8,1
rkqy6VkoFPl-CotJ3wfLJw,Domino's Pizza,29.9412752,-89.9609843,1.5,6,1
X_FLqZLleIKZJptHN5-zzw,Thai Lotus Restaurant,27.8935692,-82.7304948,3.5,11,0
3B-rMHWkpWRSMx6zYi4DNw,Poké Fun,27.8950336927,-82.6706871381,4.5,41,1
twvD2bOS9DuUx-Sev0W5jw,Gendusas ||,29.8926122,-90.3388425,2.5,5,0
4QdZHOqo7OI63SG6JnLdpg,Mediterranean Cafe,29.9806637,-90.0945192,2.5,5,0
Om6OwVsJ_t2XHQBYKnlcHg,Subway,53.5573773554,-113.502512997,3.5,5,1
jf-jOKJ0rzFERNOfqS74Fw,Villagio Pizza,40.0531416,-75.0688028,3.0,8,1
pL4OBJSskWnhtu811wgpTw,Burger King,28.2732375036,-82.6258901283,1.5,11,1
qmKCQtAj0tM_6WhQCa5dbA,ZW Sushi Land,39.8675127459,-75.3778211854,4.5,30,1
WFBBo5k07bLqHRB2vGIFeA,El Primo Plaza,40.111775758,-74.9542448992,4.5,32,1
cQDwJjslebJv5Co7gCm2Yw,Cafe Ana,34.4243818,-119.7035713,4.0,91,0
Y5h63GisHbcp01uN16NrGQ,Nobuko,29.8859001832,-90.0540163427,4.0,58,1
OGXeRGntC3VXd7WKUP4JfQ,Mr Mango Tampa,27.963716,-82.520724,4.5,14,1
880CBnInNNpxm_26vamRWQ,Hai Tien Restaurant,39.9380377,-75.1714104,4.5,6,0
aIp7D41qhB-FgfBmYUgQTw,Ka'Moon,39.949663,-75.148134,4.5,33,0
QKQnFTZzCXyr0NIi9l1ZPg,Jack in the Box,38.7746719825,-90.4898397624,1.5,23,1
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,34.415805399999996,-119.689906,4.0,167,0
nA6pNWFp0hSD2IMMYoqlgw,Mop/Broom Mess Hall,36.1780225,-86.7862881,4.0,43,0
JmubyfPmoEk86QnBsdSrLQ,POP,38.6174020339,-90.2128305951,4.0,40,1
AfM_dYO_LTqQz33qHbT45A,"Mamoun's Falafel - Philadelphia, PA",39.950037,-75.145843,4.0,96,0
L9wRaPRmm6k3O1w9mEszYw,Bistro Sorriso,39.9588922,-75.1458732,4.5,6,0
CWtiEPVlirbiteeK9U60lA,Happy Wok,39.9221697,-75.2307433,4.5,8,1
1FCxJuEH_3tmxUDVPv1qfw,Poe's Sandwich Joint,39.9773029,-75.1436018,4.0,122,1
tMUA2eajVUqrU8tdA-DvnA,Pho Loc Tho,27.8546246,-82.3157035,4.5,190,1
AV9kGDvqvtWQZkOzJvQKIA,Cup And Chaucer,29.9952364278,-90.1861165141,2.0,6,0
R4fWJPa2xTDtj8a7RxEmlw,Chobani's Restaurant,39.6242393,-75.5079174,3.5,23,1
ZC1uwQ8zzWJG_3EGcPvVeA,Salinas 2,38.5844025385,-90.2641785065,3.0,5,0
W5jc_izjrwmr7fJzCJ2Cwg,Arby's,35.9732173,-86.4946128,1.5,10,1
-fvncmHOAGh4YSiTbCuqCQ,Wawa,27.9287975,-82.7884289,2.5,7,1
Kei44ZNotVaAkWiXeR8v3A,Little Caesars,39.8837733,-86.2083193,2.5,6,1
o-kjWqR1unEn_ldWyGkNug,NOLA Cantina,29.961964,-90.057472,3.5,84,0
tf-SwTeNqIDcLRMO7f6abA,Cracovia Polish Restaurant,28.4743399,-82.6158005,3.5,113,1
0bva3FQFTS22NZ-jrkUzAQ,The Canadian Brewhouse,53.528173,-113.687819,2.5,27,1
ZfMDETGbFq0eAz8qLa5Aqw,Subway,38.7704222911,-90.4920810692,2.0,13,1
fiIoC-QwgqOBbeL7NPu0bA,Taco Bell,40.0212001438,-75.1488108184,2.5,5,1
opyMQFclrT4BPnZEjIS55Q,Carambola,40.1446004,-75.1674271,4.0,5,0
EvC-VdZwoUToLcjUtcntqQ,Hanamura,34.412861158,-119.8572218791,2.0,14,0
LAx7f7-pG9-8U399x9Tp2A,TaKorean,39.9497563,-75.1480623,3.5,39,1
bNBi-RVlx71bugXY0GRLtQ,Chestnut St. Cafe,39.956725,-75.2099251,4.5,34,0
DBs7KMoj833uFktTeoqykQ,Sushi Rock Grill,27.7136143,-82.7146769,4.5,82,1
4VXILCkeHxOcoljkQmIiRg,Gino’s East - Nashville,36.1581794,-86.7740593,3.0,178,0
PEb_HioboxCfFONLZzVNTQ,A Ya So Nice Authentic Jamaican Food,39.659085,-75.612081,4.5,20,1
GIEXyVwr9aYlI-4RSLsWCw,Wendy's,29.9637549252,-90.1640351692,1.5,11,1
qMrWq1CimcZlE02mIBH9SQ,Bar Otaku,36.1518938,-86.784659,4.0,79,0
s3qeBHfH0BGBD0lKZOmxfw,808 Maison,38.6080368,-90.2037418,4.5,16,0
8l7Jb_FZnOTvDR2lX7TvCw,Fonda Cubilete,36.0786108,-86.7280574,5.0,5,1
VDFajBnUgEkeYU2P2HXK-w,Brew n Burger,28.0315782301,-82.7387512639,3.0,20,0
O1x70YS930qP3beQIystoA,Flock and Stock,27.943143266,-82.4475612491,2.5,79,1
reyOJU-0vKOSlxlOxz-3Xg,Casey's,39.8517538114,-86.3822962953,3.5,13,1
r-Ssz3aqWGMnYcsoVFzshg,Blaze Pizza,38.627975,-90.332981,2.5,44,0
W2h95h40R5HQeqDhyUDkSw,Ha Long Bay,28.0198391,-82.749349,3.5,73,1
P8RXed34d07PkQd4NH73VA,Sergeant York,39.9792884895,-75.12550883,4.0,25,0
IfU9K5Qrln8I7M8dZI_FVw,Smoking Barrels BBQ - Fenton,38.5128712,-90.4396616,3.5,39,1
LfbkgbvGdZ7Lm7w6v3oTnQ,Cafe Intermezzo,36.1594987,-86.7741284,4.5,192,1
jEAqMCGw3ocephZJFsl-qw,Divine Bovine Burgers,32.234791,-110.8583345,4.5,294,1
NXaw6ox4vQkLfQ13sq_oGg,Porch Coffee & Market,36.157509,-86.772627,4.5,14,1
VvItX6hHEPyOUIGyvrTQCw,Downtown Sporting Club,36.1604967,-86.777479,4.5,149,0
xSMPGUKxl7p3ls2KBMaNHg,Rose Petals Cafe & Lounge,40.078997,-75.127882,3.5,142,0
OMIG0o6Jy8mppFO8ry5u0Q,McDonald's,39.9366285,-75.077904,2.0,12,1
hzh6uf3UEZvraOqw9_V3Pg,Firenza Pizza,43.616209,-116.205437,4.5,41,1
9DMfiMA4LfaqKSbmB4n7nQ,Wingstop,39.582042,-119.7422391315,2.0,50,1
J0E_GEsvDNS3I4TEfyKdtA,Apron Cafe,39.6663850374,-74.7565207073,4.0,11,1
2O-2Kr2HCT4ichF-pUK3hw,Von Bismarck,39.518022,-119.8036005,4.5,165,1
NLXDrbuKGW4TZZ4OH_m5hw,El Nopalito,36.1202686922,-86.7490496859,5.0,28,0
7T3curcaRIXUmbXZEE6lVw,Hong Kong Chinese Kitchen,39.6777219,-75.5903297,1.5,6,1
